DeviceSerialNumber,SensorType,Unit,Status,Date,Value
CA21101001-04,Humidity,%,Good,2021-12-01T13:00,73.8235
CA21101001-04,Temperature,oC,Good,2021-12-01T13:00,26.4667
CA21101001-03,TVOC,ppm,Good,2021-12-01T13:00,55.0129
CA21101001-04,pH,pH,Good,2021-12-01T13:00,5.57578
CA21101001-03,Velocity,m/s,Good,2021-12-01T13:00,0.58256
CA21101001-05,TVOC,ppm,Good,2021-12-01T13:00,39.8566
CA21101001-05,Humidity,%,Good,2021-12-01T13:00,71.9231
CA21101001-05,Velocity,m/s,Good,2021-12-01T13:00,0.617087
CA21101001-05,Light,Lux,Good,2021-12-01T13:00,423.987
CA21101001-04,Light,Lux,Good,2021-12-01T13:00,339.223
CA21101001-06,Temperature,oC,Good,2021-12-01T13:00,25.4048
CA21101001-06,TVOC,ppm,Good,2021-12-01T13:00,54.7814
CA21101001-05,Temperature,oC,Good,2021-12-01T13:00,26.1008
CA21101001-05,pH,pH,Good,2021-12-01T13:00,6.16072
CA21101001-06,Light,Lux,Good,2021-12-01T13:00,537.933
CA21101001-06,Humidity,%,Good,2021-12-01T13:00,69.853
CA21101001-06,Velocity,m/s,Good,2021-12-01T13:00,0.476185
CA21101001-06,pH,pH,Good,2021-12-01T13:00,7.14263
FH21101002,Temperature,oC,Good,2021-12-01T13:05,25.3058
FH21101001,Temperature,oC,Good,2021-12-01T13:05,26.6416
FH21101001,pH,pH,Good,2021-12-01T13:05,7.82115
FH21101001,TVOC,ppm,Good,2021-12-01T13:05,56.9729
FH21101002,Humidity,%,Good,2021-12-01T13:05,71.2915
FH21101001,Humidity,%,Good,2021-12-01T13:05,73.3603
FH21101002,TVOC,ppm,Good,2021-12-01T13:05,30.0948
FH21101001,Light,Lux,Good,2021-12-01T13:05,565.87
FH21101004,Temperature,oC,Good,2021-12-01T13:05,26.2176
FH21101002,Light,Lux,Good,2021-12-01T13:05,452.903
FH21101003,TVOC,ppm,Good,2021-12-01T13:05,27.2605
FH21101002,Velocity,m/s,Good,2021-12-01T13:05,0.279953
FH21101003,Light,Lux,Good,2021-12-01T13:05,466.013
FH21101003,Velocity,m/s,Good,2021-12-01T13:05,0.138659
FH21101001,Velocity,m/s,Good,2021-12-01T13:05,0.80372
FH21101003,Temperature,oC,Good,2021-12-01T13:05,26.8183
FH21101003,pH,pH,Good,2021-12-01T13:05,6.11005
FH21101002,pH,pH,Good,2021-12-01T13:05,7.29515
FH21101004,pH,pH,Good,2021-12-01T13:05,7.36217
CA21101001-01,Temperature,oC,Good,2021-12-01T13:05,26.8517
CA21101001-01,TVOC,ppm,Good,2021-12-01T13:05,30.7662
CA21101001-01,Velocity,m/s,Good,2021-12-01T13:05,0.994569
FH21101004,Velocity,m/s,Good,2021-12-01T13:05,0.196582
FH21101003,Humidity,%,Good,2021-12-01T13:05,72.5722
CA21101001-01,Humidity,%,Good,2021-12-01T13:05,70.5264
CA21101001-01,Light,Lux,Good,2021-12-01T13:05,402.706
FH21101004,Light,Lux,Good,2021-12-01T13:05,487.947
FH21101004,Humidity,%,Good,2021-12-01T13:05,73.6547
FH21101004,TVOC,ppm,Good,2021-12-01T13:05,54.3164
CA21101001-02,TVOC,ppm,Good,2021-12-01T13:05,57.3957
CA21101001-02,Humidity,%,Good,2021-12-01T13:05,72.5922
CA21101001-01,pH,pH,Good,2021-12-01T13:05,6.42134
CA21101001-03,Temperature,oC,Good,2021-12-01T13:05,25.3406
CA21101001-02,Light,Lux,Good,2021-12-01T13:05,477.715
CA21101001-02,Temperature,oC,Good,2021-12-01T13:05,26.5667
CA21101001-02,pH,pH,Good,2021-12-01T13:05,5.55273
CA21101001-03,Humidity,%,Good,2021-12-01T13:05,73.6896
CA21101001-02,Velocity,m/s,Good,2021-12-01T13:05,0.728949
CA21101001-03,TVOC,ppm,Good,2021-12-01T13:05,42.8661
CA21101001-03,Light,Lux,Good,2021-12-01T13:05,596.144
CA21101001-04,Temperature,oC,Good,2021-12-01T13:05,25.6666
CA21101001-03,pH,pH,Good,2021-12-01T13:05,5.89941
CA21101001-04,Humidity,%,Good,2021-12-01T13:05,71.5539
CA21101001-03,Velocity,m/s,Good,2021-12-01T13:05,0.957255
CA21101001-04,Light,Lux,Good,2021-12-01T13:05,339.624
CA21101001-05,Temperature,oC,Good,2021-12-01T13:05,26.7063
CA21101001-04,Velocity,m/s,Good,2021-12-01T13:05,0.478537
CA21101001-04,pH,pH,Good,2021-12-01T13:05,7.54655
CA21101001-05,TVOC,ppm,Good,2021-12-01T13:05,54.4642
CA21101001-04,TVOC,ppm,Good,2021-12-01T13:05,40.0339
CA21101001-05,pH,pH,Good,2021-12-01T13:05,5.04364
CA21101001-05,Velocity,m/s,Good,2021-12-01T13:05,0.0323704
CA21101001-06,Temperature,oC,Good,2021-12-01T13:05,25.0521
CA21101001-05,Humidity,%,Good,2021-12-01T13:05,72.3425
CA21101001-06,Humidity,%,Good,2021-12-01T13:05,71.331
CA21101001-05,Light,Lux,Good,2021-12-01T13:05,593.722
CA21101001-06,Velocity,m/s,Good,2021-12-01T13:05,0.509049
CA21101001-06,TVOC,ppm,Good,2021-12-01T13:05,47.4435
CA21101001-06,Light,Lux,Good,2021-12-01T13:05,549.506
CA21101001-06,pH,pH,Good,2021-12-01T13:05,7.01126
FH21101002,TVOC,ppm,Good,2021-12-01T13:10,58.9996
FH21101002,Humidity,%,Good,2021-12-01T13:10,70.3654
FH21101002,Temperature,oC,Good,2021-12-01T13:10,25.1788
FH21101001,pH,pH,Good,2021-12-01T13:10,5.6498
FH21101001,TVOC,ppm,Good,2021-12-01T13:10,47.3738
FH21101001,Humidity,%,Good,2021-12-01T13:10,73.584
FH21101001,Velocity,m/s,Good,2021-12-01T13:10,0.0409493
FH21101001,Temperature,oC,Good,2021-12-01T13:10,26.2084
FH21101001,Light,Lux,Good,2021-12-01T13:10,362.97
FH21101003,pH,pH,Good,2021-12-01T13:10,5.72916
FH21101002,Light,Lux,Good,2021-12-01T13:10,306.276
FH21101003,Temperature,oC,Good,2021-12-01T13:10,25.4444
FH21101003,TVOC,ppm,Good,2021-12-01T13:10,40.779
FH21101003,Light,Lux,Good,2021-12-01T13:10,315.227
FH21101003,Humidity,%,Good,2021-12-01T13:10,68.2855
FH21101002,Velocity,m/s,Good,2021-12-01T13:10,0.220383
CA21101001-01,TVOC,ppm,Good,2021-12-01T13:10,33.6813
FH21101003,Velocity,m/s,Good,2021-12-01T13:10,0.909752
FH21101002,pH,pH,Good,2021-12-01T13:10,7.97486
FH21101004,Temperature,oC,Good,2021-12-01T13:10,25.0828
FH21101004,pH,pH,Good,2021-12-01T13:10,6.08341
FH21101004,Light,Lux,Good,2021-12-01T13:10,509.333
CA21101001-01,Humidity,%,Good,2021-12-01T13:10,71.9328
CA21101001-01,Temperature,oC,Good,2021-12-01T13:10,25.3125
FH21101004,TVOC,ppm,Good,2021-12-01T13:10,36.3216
FH21101004,Velocity,m/s,Good,2021-12-01T13:10,0.0530731
FH21101004,Humidity,%,Good,2021-12-01T13:10,74.5128
CA21101001-01,Light,Lux,Good,2021-12-01T13:10,471.054
CA21101001-01,pH,pH,Good,2021-12-01T13:10,6.17954
CA21101001-02,Velocity,m/s,Good,2021-12-01T13:10,0.80375
CA21101001-02,Light,Lux,Good,2021-12-01T13:10,329.707
CA21101001-02,TVOC,ppm,Good,2021-12-01T13:10,28.8344
CA21101001-03,Temperature,oC,Good,2021-12-01T13:10,25.2687
CA21101001-02,Humidity,%,Good,2021-12-01T13:10,70.7513
CA21101001-03,pH,pH,Good,2021-12-01T13:10,7.27617
CA21101001-03,TVOC,ppm,Good,2021-12-01T13:10,42.3406
CA21101001-03,Humidity,%,Good,2021-12-01T13:10,74.9142
CA21101001-02,Temperature,oC,Good,2021-12-01T13:10,25.5167
CA21101001-02,pH,pH,Good,2021-12-01T13:10,7.53831
CA21101001-04,Light,Lux,Good,2021-12-01T13:10,385.149
CA21101001-03,Velocity,m/s,Good,2021-12-01T13:10,0.129614
CA21101001-04,Temperature,oC,Good,2021-12-01T13:10,26.0407
CA21101001-01,Velocity,m/s,Good,2021-12-01T13:10,0.631184
CA21101001-04,pH,pH,Good,2021-12-01T13:10,5.78731
CA21101001-03,Light,Lux,Good,2021-12-01T13:10,346.82
CA21101001-04,Velocity,m/s,Good,2021-12-01T13:10,0.974359
CA21101001-04,TVOC,ppm,Good,2021-12-01T13:10,34.2509
CA21101001-05,Humidity,%,Good,2021-12-01T13:10,72.9246
CA21101001-04,Humidity,%,Good,2021-12-01T13:10,69.8329
CA21101001-05,Velocity,m/s,Good,2021-12-01T13:10,0.134919
CA21101001-05,Temperature,oC,Good,2021-12-01T13:10,26.2242
CA21101001-05,Light,Lux,Good,2021-12-01T13:10,306.631
CA21101001-05,pH,pH,Good,2021-12-01T13:10,6.88154
CA21101001-06,Velocity,m/s,Good,2021-12-01T13:10,0.91481
CA21101001-06,TVOC,ppm,Good,2021-12-01T13:10,43.8443
CA21101001-06,Temperature,oC,Good,2021-12-01T13:10,25.2369
CA21101001-06,Light,Lux,Good,2021-12-01T13:10,323.421
CA21101001-06,Humidity,%,Good,2021-12-01T13:10,72.3781
CA21101001-05,TVOC,ppm,Good,2021-12-01T13:10,59.7639
CA21101001-06,pH,pH,Good,2021-12-01T13:10,7.44488
FH21101001,Light,Lux,Good,2021-12-01T13:15,499.713
FH21101002,Temperature,oC,Good,2021-12-01T13:15,25.5546
FH21101001,Humidity,%,Good,2021-12-01T13:15,73.1802
FH21101002,TVOC,ppm,Good,2021-12-01T13:15,46.9323
FH21101001,TVOC,ppm,Good,2021-12-01T13:15,26.044
FH21101001,pH,pH,Good,2021-12-01T13:15,7.1567
FH21101002,pH,pH,Good,2021-12-01T13:15,7.39509
FH21101001,Velocity,m/s,Good,2021-12-01T13:15,0.0335917
FH21101002,Humidity,%,Good,2021-12-01T13:15,72.7128
FH21101003,Light,Lux,Good,2021-12-01T13:15,370.322
FH21101001,Temperature,oC,Good,2021-12-01T13:15,25.8237
FH21101003,TVOC,ppm,Good,2021-12-01T13:15,32.2139
FH21101003,pH,pH,Good,2021-12-01T13:15,7.59161
FH21101003,Velocity,m/s,Good,2021-12-01T13:15,0.848475
FH21101004,Temperature,oC,Good,2021-12-01T13:15,26.7264
FH21101003,Temperature,oC,Good,2021-12-01T13:15,26.6788
FH21101002,Velocity,m/s,Good,2021-12-01T13:15,0.221792
FH21101003,Humidity,%,Good,2021-12-01T13:15,71.2611
FH21101004,pH,pH,Good,2021-12-01T13:15,5.5278
FH21101004,TVOC,ppm,Good,2021-12-01T13:15,54.3325
FH21101002,Light,Lux,Good,2021-12-01T13:15,320.065
FH21101004,Velocity,m/s,Good,2021-12-01T13:15,0.558816
FH21101004,Light,Lux,Good,2021-12-01T13:15,549.31
FH21101004,Humidity,%,Good,2021-12-01T13:15,70.1322
CA21101001-01,TVOC,ppm,Good,2021-12-01T13:15,37.0586
CA21101001-01,Temperature,oC,Good,2021-12-01T13:15,26.6051
CA21101001-01,Humidity,%,Good,2021-12-01T13:15,70.6078
CA21101001-01,Velocity,m/s,Good,2021-12-01T13:15,0.511724
CA21101001-02,Humidity,%,Good,2021-12-01T13:15,73.6697
CA21101001-03,Humidity,%,Good,2021-12-01T13:15,70.6467
CA21101001-02,pH,pH,Good,2021-12-01T13:15,6.6461
CA21101001-03,Temperature,oC,Good,2021-12-01T13:15,26.8375
CA21101001-02,Velocity,m/s,Good,2021-12-01T13:15,0.252411
CA21101001-02,Light,Lux,Good,2021-12-01T13:15,483.537
CA21101001-02,TVOC,ppm,Good,2021-12-01T13:15,31.4063
CA21101001-01,Light,Lux,Good,2021-12-01T13:15,315.686
CA21101001-02,Temperature,oC,Good,2021-12-01T13:15,26.6154
CA21101001-01,pH,pH,Good,2021-12-01T13:15,6.24144
CA21101001-04,Light,Lux,Good,2021-12-01T13:15,547.393
CA21101001-03,Light,Lux,Good,2021-12-01T13:15,336.548
CA21101001-03,pH,pH,Good,2021-12-01T13:15,5.62064
CA21101001-04,Humidity,%,Good,2021-12-01T13:15,71.4593
CA21101001-04,pH,pH,Good,2021-12-01T13:15,7.90317
CA21101001-03,Velocity,m/s,Good,2021-12-01T13:15,0.235708
CA21101001-04,Velocity,m/s,Good,2021-12-01T13:15,0.386665
CA21101001-04,TVOC,ppm,Good,2021-12-01T13:15,58.2791
CA21101001-05,pH,pH,Good,2021-12-01T13:15,7.75343
CA21101001-04,Temperature,oC,Good,2021-12-01T13:15,25.2823
CA21101001-03,TVOC,ppm,Good,2021-12-01T13:15,42.7802
CA21101001-05,Light,Lux,Good,2021-12-01T13:15,322.963
CA21101001-06,Humidity,%,Good,2021-12-01T13:15,71.1976
CA21101001-05,Humidity,%,Good,2021-12-01T13:15,72.5662
CA21101001-05,TVOC,ppm,Good,2021-12-01T13:15,52.0812
CA21101001-05,Velocity,m/s,Good,2021-12-01T13:15,0.14903
CA21101001-06,Temperature,oC,Good,2021-12-01T13:15,26.9957
CA21101001-06,Velocity,m/s,Good,2021-12-01T13:15,0.148848
CA21101001-06,Light,Lux,Good,2021-12-01T13:15,471.394
CA21101001-06,TVOC,ppm,Good,2021-12-01T13:15,49.4399
CA21101001-05,Temperature,oC,Good,2021-12-01T13:15,26.9165
CA21101001-06,pH,pH,Good,2021-12-01T13:15,6.3054
FH21101001,TVOC,ppm,Good,2021-12-01T13:20,56.9031
FH21101002,Temperature,oC,Good,2021-12-01T13:20,25.3657
FH21101002,TVOC,ppm,Good,2021-12-01T13:20,24.1602
FH21101001,Humidity,%,Good,2021-12-01T13:20,72.2399
FH21101001,pH,pH,Good,2021-12-01T13:20,7.57656
FH21101001,Temperature,oC,Good,2021-12-01T13:20,26.0352
FH21101001,Light,Lux,Good,2021-12-01T13:20,562.922
FH21101001,Velocity,m/s,Good,2021-12-01T13:20,0.966746
FH21101002,Humidity,%,Good,2021-12-01T13:20,74.2658
FH21101003,Temperature,oC,Good,2021-12-01T13:20,25.6829
FH21101003,Light,Lux,Good,2021-12-01T13:20,497.477
FH21101004,Temperature,oC,Good,2021-12-01T13:20,26.8166
FH21101003,pH,pH,Good,2021-12-01T13:20,7.70568
FH21101003,TVOC,ppm,Good,2021-12-01T13:20,32.8255
FH21101003,Velocity,m/s,Good,2021-12-01T13:20,0.440046
FH21101002,Velocity,m/s,Good,2021-12-01T13:20,0.839575
FH21101003,Humidity,%,Good,2021-12-01T13:20,73.234
CA21101001-01,Temperature,oC,Good,2021-12-01T13:20,25.3857
CA21101001-01,Humidity,%,Good,2021-12-01T13:20,73.1668
FH21101002,Light,Lux,Good,2021-12-01T13:20,590.065
FH21101004,Velocity,m/s,Good,2021-12-01T13:20,0.188777
FH21101004,TVOC,ppm,Good,2021-12-01T13:20,25.8663
CA21101001-01,TVOC,ppm,Good,2021-12-01T13:20,46.712
FH21101002,pH,pH,Good,2021-12-01T13:20,7.12396
CA21101001-01,Velocity,m/s,Good,2021-12-01T13:20,0.557471
FH21101004,Light,Lux,Good,2021-12-01T13:20,378.952
FH21101004,Humidity,%,Good,2021-12-01T13:20,68.5014
FH21101004,pH,pH,Good,2021-12-01T13:20,6.98817
CA21101001-01,pH,pH,Good,2021-12-01T13:20,7.96476
CA21101001-02,Humidity,%,Good,2021-12-01T13:20,71.338
CA21101001-02,Temperature,oC,Good,2021-12-01T13:20,25.5241
CA21101001-02,pH,pH,Good,2021-12-01T13:20,7.56397
CA21101001-02,Velocity,m/s,Good,2021-12-01T13:20,0.144569
CA21101001-01,Light,Lux,Good,2021-12-01T13:20,321.5
CA21101001-02,Light,Lux,Good,2021-12-01T13:20,319.062
CA21101001-02,TVOC,ppm,Good,2021-12-01T13:20,44.7063
CA21101001-03,Humidity,%,Good,2021-12-01T13:20,73.9512
CA21101001-04,Temperature,oC,Good,2021-12-01T13:20,26.9663
CA21101001-03,Velocity,m/s,Good,2021-12-01T13:20,0.0583448
CA21101001-03,pH,pH,Good,2021-12-01T13:20,5.9625
CA21101001-03,TVOC,ppm,Good,2021-12-01T13:20,57.504
CA21101001-03,Light,Lux,Good,2021-12-01T13:20,500.391
CA21101001-04,Humidity,%,Good,2021-12-01T13:20,74.419
CA21101001-03,Temperature,oC,Good,2021-12-01T13:20,26.0924
CA21101001-04,TVOC,ppm,Good,2021-12-01T13:20,38.0891
CA21101001-04,Light,Lux,Good,2021-12-01T13:20,406.602
CA21101001-04,pH,pH,Good,2021-12-01T13:20,6.54505
CA21101001-06,Temperature,oC,Good,2021-12-01T13:20,26.5958
CA21101001-05,Velocity,m/s,Good,2021-12-01T13:20,0.311761
CA21101001-04,Velocity,m/s,Good,2021-12-01T13:20,0.169699
CA21101001-05,TVOC,ppm,Good,2021-12-01T13:20,47.9571
CA21101001-06,TVOC,ppm,Good,2021-12-01T13:20,34.596
CA21101001-05,Humidity,%,Good,2021-12-01T13:20,69.688
CA21101001-06,Humidity,%,Good,2021-12-01T13:20,74.3731
CA21101001-05,pH,pH,Good,2021-12-01T13:20,6.97687
CA21101001-05,Light,Lux,Good,2021-12-01T13:20,498.876
CA21101001-06,pH,pH,Good,2021-12-01T13:20,7.51037
CA21101001-05,Temperature,oC,Good,2021-12-01T13:20,25.0083
CA21101001-06,Velocity,m/s,Good,2021-12-01T13:20,0.453159
CA21101001-06,Light,Lux,Good,2021-12-01T13:20,578.575
FH21101002,TVOC,ppm,Good,2021-12-01T13:25,47.8294
FH21101001,Humidity,%,Good,2021-12-01T13:25,73.4903
FH21101003,Humidity,%,Good,2021-12-01T13:25,68.8269
FH21101002,Velocity,m/s,Good,2021-12-01T13:25,0.275932
FH21101002,Temperature,oC,Good,2021-12-01T13:25,26.8726
FH21101001,Temperature,oC,Good,2021-12-01T13:25,25.2822
FH21101001,TVOC,ppm,Good,2021-12-01T13:25,57.7834
FH21101001,Light,Lux,Good,2021-12-01T13:25,415.934
FH21101001,Velocity,m/s,Good,2021-12-01T13:25,0.841434
FH21101002,Humidity,%,Good,2021-12-01T13:25,68.6789
FH21101003,pH,pH,Good,2021-12-01T13:25,7.80272
FH21101002,pH,pH,Good,2021-12-01T13:25,5.33521
FH21101003,Temperature,oC,Good,2021-12-01T13:25,25.6843
FH21101004,Humidity,%,Good,2021-12-01T13:25,69.6182
FH21101003,Light,Lux,Good,2021-12-01T13:25,519.687
FH21101001,pH,pH,Good,2021-12-01T13:25,5.17647
FH21101004,TVOC,ppm,Good,2021-12-01T13:25,30.3976
FH21101004,Temperature,oC,Good,2021-12-01T13:25,26.9044
FH21101004,Velocity,m/s,Good,2021-12-01T13:25,0.0478752
CA21101001-01,Humidity,%,Good,2021-12-01T13:25,74.6443
FH21101003,TVOC,ppm,Good,2021-12-01T13:25,42.3059
FH21101003,Velocity,m/s,Good,2021-12-01T13:25,0.20313
FH21101002,Light,Lux,Good,2021-12-01T13:25,509.811
FH21101004,Light,Lux,Good,2021-12-01T13:25,445.729
CA21101001-01,TVOC,ppm,Good,2021-12-01T13:25,56.1977
CA21101001-02,Humidity,%,Good,2021-12-01T13:25,72.0294
CA21101001-02,TVOC,ppm,Good,2021-12-01T13:25,29.861
FH21101004,pH,pH,Good,2021-12-01T13:25,7.43147
CA21101001-01,Temperature,oC,Good,2021-12-01T13:25,26.701
CA21101001-01,Light,Lux,Good,2021-12-01T13:25,585.082
CA21101001-01,Velocity,m/s,Good,2021-12-01T13:25,0.894982
CA21101001-02,Temperature,oC,Good,2021-12-01T13:25,26.5602
CA21101001-01,pH,pH,Good,2021-12-01T13:25,5.06002
CA21101001-02,pH,pH,Good,2021-12-01T13:25,6.53514
CA21101001-03,Velocity,m/s,Good,2021-12-01T13:25,0.111867
CA21101001-02,Light,Lux,Good,2021-12-01T13:25,351.715
CA21101001-02,Velocity,m/s,Good,2021-12-01T13:25,0.249446
CA21101001-03,Temperature,oC,Good,2021-12-01T13:25,26.4567
CA21101001-04,Humidity,%,Good,2021-12-01T13:25,73.0847
CA21101001-04,TVOC,ppm,Good,2021-12-01T13:25,44.8396
CA21101001-03,Humidity,%,Good,2021-12-01T13:25,74.4733
CA21101001-03,pH,pH,Good,2021-12-01T13:25,7.62325
CA21101001-04,Velocity,m/s,Good,2021-12-01T13:25,0.813781
CA21101001-03,Light,Lux,Good,2021-12-01T13:25,552.853
CA21101001-03,TVOC,ppm,Good,2021-12-01T13:25,32.967
CA21101001-04,Light,Lux,Good,2021-12-01T13:25,504.591
CA21101001-04,Temperature,oC,Good,2021-12-01T13:25,26.63
CA21101001-06,Humidity,%,Good,2021-12-01T13:25,74.5197
CA21101001-06,Velocity,m/s,Good,2021-12-01T13:25,0.764752
CA21101001-05,Humidity,%,Good,2021-12-01T13:25,69.5465
CA21101001-05,Velocity,m/s,Good,2021-12-01T13:25,0.432164
CA21101001-06,Light,Lux,Good,2021-12-01T13:25,417.014
CA21101001-05,Temperature,oC,Good,2021-12-01T13:25,25.6504
CA21101001-05,TVOC,ppm,Good,2021-12-01T13:25,35.3241
CA21101001-05,Light,Lux,Good,2021-12-01T13:25,565.463
CA21101001-06,Temperature,oC,Good,2021-12-01T13:25,26.2901
CA21101001-04,pH,pH,Good,2021-12-01T13:25,7.12805
CA21101001-05,pH,pH,Good,2021-12-01T13:25,5.62374
CA21101001-06,pH,pH,Good,2021-12-01T13:25,5.41298
CA21101001-06,TVOC,ppm,Good,2021-12-01T13:25,55.2024
FH21101001,Light,Lux,Good,2021-12-01T13:30,410.082
FH21101002,Temperature,oC,Good,2021-12-01T13:30,25.934
FH21101001,Humidity,%,Good,2021-12-01T13:30,73.6806
FH21101001,TVOC,ppm,Good,2021-12-01T13:30,47.1125
FH21101001,Temperature,oC,Good,2021-12-01T13:30,25.8804
FH21101002,TVOC,ppm,Good,2021-12-01T13:30,39.5606
FH21101003,Velocity,m/s,Good,2021-12-01T13:30,0.803588
FH21101002,Humidity,%,Good,2021-12-01T13:30,69.597
FH21101001,pH,pH,Good,2021-12-01T13:30,6.43751
FH21101001,Velocity,m/s,Good,2021-12-01T13:30,0.130556
FH21101004,Temperature,oC,Good,2021-12-01T13:30,26.3018
FH21101003,TVOC,ppm,Good,2021-12-01T13:30,49.7946
FH21101002,Velocity,m/s,Good,2021-12-01T13:30,0.878518
FH21101003,pH,pH,Good,2021-12-01T13:30,7.51652
FH21101003,Humidity,%,Good,2021-12-01T13:30,73.0181
FH21101002,pH,pH,Good,2021-12-01T13:30,7.4585
FH21101003,Temperature,oC,Good,2021-12-01T13:30,26.484
FH21101002,Light,Lux,Good,2021-12-01T13:30,374.512
FH21101004,Light,Lux,Good,2021-12-01T13:30,536.257
FH21101004,TVOC,ppm,Good,2021-12-01T13:30,26.7062
FH21101004,pH,pH,Good,2021-12-01T13:30,6.41702
FH21101004,Velocity,m/s,Good,2021-12-01T13:30,0.0212396
FH21101003,Light,Lux,Good,2021-12-01T13:30,442.844
CA21101001-01,Humidity,%,Good,2021-12-01T13:30,70.6306
CA21101001-01,Temperature,oC,Good,2021-12-01T13:30,25.1846
CA21101001-01,Light,Lux,Good,2021-12-01T13:30,481.468
CA21101001-01,TVOC,ppm,Good,2021-12-01T13:30,45.4836
FH21101004,Humidity,%,Good,2021-12-01T13:30,69.5543
CA21101001-02,pH,pH,Good,2021-12-01T13:30,5.14409
CA21101001-02,Temperature,oC,Good,2021-12-01T13:30,26.688
CA21101001-02,Velocity,m/s,Good,2021-12-01T13:30,0.115823
CA21101001-01,Velocity,m/s,Good,2021-12-01T13:30,0.0266143
CA21101001-01,pH,pH,Good,2021-12-01T13:30,5.64741
CA21101001-03,Humidity,%,Good,2021-12-01T13:30,68.7837
CA21101001-03,pH,pH,Good,2021-12-01T13:30,6.4281
CA21101001-03,Temperature,oC,Good,2021-12-01T13:30,26.9301
CA21101001-03,Light,Lux,Good,2021-12-01T13:30,327.235
CA21101001-02,TVOC,ppm,Good,2021-12-01T13:30,40.0157
CA21101001-02,Light,Lux,Good,2021-12-01T13:30,420.276
CA21101001-03,TVOC,ppm,Good,2021-12-01T13:30,42.2104
CA21101001-04,pH,pH,Good,2021-12-01T13:30,6.49864
CA21101001-04,Temperature,oC,Good,2021-12-01T13:30,25.8932
CA21101001-02,Humidity,%,Good,2021-12-01T13:30,73.3145
CA21101001-05,Temperature,oC,Good,2021-12-01T13:30,26.71
CA21101001-04,TVOC,ppm,Good,2021-12-01T13:30,55.352
CA21101001-05,Humidity,%,Good,2021-12-01T13:30,69.4917
CA21101001-04,Humidity,%,Good,2021-12-01T13:30,68.2804
CA21101001-03,Velocity,m/s,Good,2021-12-01T13:30,0.798665
CA21101001-04,Light,Lux,Good,2021-12-01T13:30,361.649
CA21101001-05,Velocity,m/s,Good,2021-12-01T13:30,0.31797
CA21101001-04,Velocity,m/s,Good,2021-12-01T13:30,0.952191
CA21101001-06,TVOC,ppm,Good,2021-12-01T13:30,41.2693
CA21101001-05,TVOC,ppm,Good,2021-12-01T13:30,32.3668
CA21101001-05,Light,Lux,Good,2021-12-01T13:30,529.725
CA21101001-06,Temperature,oC,Good,2021-12-01T13:30,25.3205
CA21101001-05,pH,pH,Good,2021-12-01T13:30,6.61772
CA21101001-06,Humidity,%,Good,2021-12-01T13:30,73.3924
CA21101001-06,Velocity,m/s,Good,2021-12-01T13:30,0.239163
CA21101001-06,Light,Lux,Good,2021-12-01T13:30,567.722
CA21101001-06,pH,pH,Good,2021-12-01T13:30,5.20438
FH21101001,pH,pH,Good,2021-12-01T13:35,5.34207
FH21101001,Humidity,%,Good,2021-12-01T13:35,68.6037
FH21101002,TVOC,ppm,Good,2021-12-01T13:35,24.2783
FH21101001,TVOC,ppm,Good,2021-12-01T13:35,43.0983
FH21101002,Humidity,%,Good,2021-12-01T13:35,69.532
FH21101001,Temperature,oC,Good,2021-12-01T13:35,25.7798
FH21101002,Temperature,oC,Good,2021-12-01T13:35,26.7377
FH21101002,Velocity,m/s,Good,2021-12-01T13:35,0.877368
FH21101001,Velocity,m/s,Good,2021-12-01T13:35,0.997686
FH21101003,Humidity,%,Good,2021-12-01T13:35,73.4394
FH21101003,TVOC,ppm,Good,2021-12-01T13:35,58.5813
FH21101003,Temperature,oC,Good,2021-12-01T13:35,26.648
FH21101002,Light,Lux,Good,2021-12-01T13:35,402.734
FH21101001,Light,Lux,Good,2021-12-01T13:35,472.462
FH21101002,pH,pH,Good,2021-12-01T13:35,5.41619
FH21101004,TVOC,ppm,Good,2021-12-01T13:35,39.5071
FH21101004,Light,Lux,Good,2021-12-01T13:35,390.367
FH21101003,pH,pH,Good,2021-12-01T13:35,5.38849
FH21101004,Humidity,%,Good,2021-12-01T13:35,72.007
FH21101003,Light,Lux,Good,2021-12-01T13:35,327.638
FH21101003,Velocity,m/s,Good,2021-12-01T13:35,0.869333
CA21101001-01,Humidity,%,Good,2021-12-01T13:35,72.5114
FH21101004,Temperature,oC,Good,2021-12-01T13:35,26.0801
FH21101004,Velocity,m/s,Good,2021-12-01T13:35,0.102652
CA21101001-01,TVOC,ppm,Good,2021-12-01T13:35,46.0548
CA21101001-01,Temperature,oC,Good,2021-12-01T13:35,26.6365
CA21101001-02,Light,Lux,Good,2021-12-01T13:35,456.832
CA21101001-01,Light,Lux,Good,2021-12-01T13:35,409.53
CA21101001-02,Temperature,oC,Good,2021-12-01T13:35,26.5377
FH21101004,pH,pH,Good,2021-12-01T13:35,7.51587
CA21101001-02,Humidity,%,Good,2021-12-01T13:35,69.8847
CA21101001-03,Humidity,%,Good,2021-12-01T13:35,69.3796
CA21101001-03,Temperature,oC,Good,2021-12-01T13:35,26.4212
CA21101001-01,pH,pH,Good,2021-12-01T13:35,5.41022
CA21101001-03,Light,Lux,Good,2021-12-01T13:35,556.897
CA21101001-01,Velocity,m/s,Good,2021-12-01T13:35,0.595232
CA21101001-02,Velocity,m/s,Good,2021-12-01T13:35,0.672823
